"","pitcher","p_throws.x","totalStrPct_before","totalBallPct_before","totalBIPPct_before","totalStrPct_after","totalBallPct_after","totalBIPPct_after","difference_totalBIP","difference_totalStr","difference_totalBall"
"1",425794,"R",0.437627811860941,0.366053169734151,0.196319018404908,0.484184914841849,0.318734793187348,0.197080291970803,0.000761273565894949,0.0465571029809085,-0.0473183765468034
"2",425844,"R",0.432661717921527,0.39236479321315,0.174973488865323,0.467924528301887,0.358490566037736,0.173584905660377,-0.00138858320494606,0.0352628103803598,-0.0338742271754137
"3",433589,"R",0.486842105263158,0.299342105263158,0.213815789473684,0.478260869565217,0.347826086956522,0.173913043478261,-0.0399027459954233,-0.0085812356979405,0.0484839816933638
"4",434378,"R",0.428571428571429,0.285714285714286,0.285714285714286,0.5,0.359375,0.140625,-0.145089285714286,0.0714285714285715,0.0736607142857143
"5",434671,"R",0.438073394495413,0.373853211009174,0.188073394495413,0.442660550458716,0.385321100917431,0.172018348623853,-0.0160550458715598,0.00458715596330278,0.0114678899082569
"6",444468,"R",0.471518987341772,0.373417721518987,0.15506329113924,0.456140350877193,0.421052631578947,0.12280701754386,-0.0322562735953807,-0.0153786364645792,0.04763491005996
"7",445213,"R",0.451219512195122,0.335365853658537,0.213414634146341,0.478260869565217,0.391304347826087,0.130434782608696,-0.0829798515376459,0.0270413573700954,0.0559384941675504
"8",445276,"R",0.540540540540541,0.328185328185328,0.131274131274131,0.714285714285714,0.214285714285714,0.0714285714285714,-0.0598455598455598,0.173745173745174,-0.113899613899614
"9",445926,"R",0.444444444444444,0.38034188034188,0.175213675213675,0.432432432432432,0.405405405405405,0.162162162162162,-0.0130515130515132,-0.012012012012012,0.0250635250635251
"10",446321,"L",0.434426229508197,0.372950819672131,0.192622950819672,0.444444444444444,0.388888888888889,0.166666666666667,-0.0259562841530054,0.0100182149362477,0.0159380692167577
"11",448179,"L",0.456611570247934,0.371900826446281,0.171487603305785,0.464285714285714,0.392857142857143,0.142857142857143,-0.0286304604486424,0.00767414403778044,0.0209563164108619
"12",448281,"L",0.465909090909091,0.352272727272727,0.181818181818182,0.428571428571429,0.357142857142857,0.214285714285714,0.0324675324675324,-0.0373376623376623,0.00487012987012986
"13",448855,"R",0.466292134831461,0.384831460674157,0.148876404494382,0.444444444444444,0.222222222222222,0.333333333333333,0.184456928838951,-0.0218476903870162,-0.162609238451935
"14",450203,"R",0.489825581395349,0.357558139534884,0.152616279069767,0.514056224899598,0.309236947791165,0.176706827309237,0.0240905482394695,0.0242306435042495,-0.0483211917437191
"15",451584,"R",0.457831325301205,0.385542168674699,0.156626506024096,0.454545454545455,0.454545454545455,0.0909090909090909,-0.0657174151150054,-0.00328587075575026,0.0690032858707557
"16",452657,"L",0.417518248175182,0.38978102189781,0.192700729927007,0.412955465587045,0.384615384615385,0.202429149797571,0.00972841987056339,-0.00456278258813791,-0.00516563728242558
"17",453172,"R",0.429378531073446,0.42090395480226,0.149717514124294,0.436363636363636,0.327272727272727,0.236363636363636,0.0866461222393425,0.00698510529019003,-0.0936312275295326
"18",453178,"R",0.486363636363636,0.340909090909091,0.172727272727273,0.676470588235294,0.235294117647059,0.088235294117647,-0.0844919786096258,0.190106951871658,-0.105614973262032
"19",453265,"L",0.476635514018692,0.336448598130841,0.186915887850467,0.352941176470588,0.470588235294118,0.176470588235294,-0.0104452996151732,-0.123694337548103,0.134139637163277
"20",453268,"R",0.495677233429395,0.331412103746398,0.172910662824208,0.7,0.3,0,-0.172910662824208,0.204322766570605,-0.0314121037463977
"21",453281,"L",0.439814814814815,0.37962962962963,0.180555555555556,0.386206896551724,0.36551724137931,0.248275862068966,0.06772030651341,-0.0536079182630907,-0.0141123882503193
"22",453286,"R",0.514215080346106,0.351050679851669,0.134734239802225,0.506896551724138,0.351724137931034,0.141379310344828,0.00664507054260255,-0.00731852862196836,0.000673458079365752
"23",453562,"R",0.427238805970149,0.404850746268657,0.167910447761194,0.417112299465241,0.342245989304813,0.240641711229947,0.0727312634687525,-0.0101265065049086,-0.0626047569638439
"24",455119,"R",0.537662337662338,0.303896103896104,0.158441558441558,0.6875,0.25,0.0625,-0.0959415584415585,0.149837662337662,-0.0538961038961039
"25",456124,"R",0.411764705882353,0.470588235294118,0.117647058823529,0.473684210526316,0.315789473684211,0.210526315789474,0.0928792569659442,0.0619195046439628,-0.154798761609907
"26",456501,"R",0.448621553884712,0.379699248120301,0.171679197994987,0.473913043478261,0.391304347826087,0.134782608695652,-0.0368965892993353,0.0252914895935491,0.0116050997057862
"27",456701,"R",0.479674796747967,0.373983739837398,0.146341463414634,0.222222222222222,0.444444444444444,0.333333333333333,0.186991869918699,-0.257452574525745,0.0704607046070461
"28",457915,"R",0.462151394422311,0.366533864541833,0.171314741035857,0.606060606060606,0.242424242424242,0.151515151515151,-0.0197995895207052,0.143909211638295,-0.12410962211759
"29",457918,"L",0.477211796246649,0.359249329758713,0.163538873994638,0.437673130193906,0.376731301939058,0.185595567867036,0.0220566938723979,-0.039538666052743,0.017481972180345
"30",458676,"R",0.456989247311828,0.390681003584229,0.152329749103943,0.490566037735849,0.377358490566038,0.132075471698113,-0.0202542774058294,0.0335767904240211,-0.0133225130181917
"31",458677,"L",0.509433962264151,0.345911949685535,0.144654088050314,0.545454545454545,0.272727272727273,0.181818181818182,0.0371640937678674,0.0360205831903945,-0.0731846769582619
"32",458681,"R",0.508454106280193,0.353864734299517,0.13768115942029,0.473568281938326,0.348017621145374,0.1784140969163,0.0407329374960097,-0.0348858243418673,-0.00584711315414249
"33",458708,"R",0.470212765957447,0.336170212765957,0.193617021276596,0.523076923076923,0.353846153846154,0.123076923076923,-0.0705400981996727,0.0528641571194763,0.0176759410801964
"34",459429,"L",0.582132564841499,0.293948126801153,0.123919308357349,0.625,0.208333333333333,0.166666666666667,0.042747358309318,0.0428674351585014,-0.0856147934678194
"35",461325,"R",0.47008547008547,0.37037037037037,0.15954415954416,0.44,0.44,0.12,-0.0395441595441596,-0.0300854700854701,0.0696296296296297
"36",461829,"L",0.424908424908425,0.43040293040293,0.144688644688645,0.424242424242424,0.393939393939394,0.181818181818182,0.0371295371295373,-0.000666000666000643,-0.0364635364635365
"37",465657,"R",0.444174757281553,0.383495145631068,0.172330097087379,0.555555555555556,0.333333333333333,0.111111111111111,-0.0612189859762675,0.111380798274002,-0.0501618122977346
"38",467100,"R",0.435028248587571,0.31638418079096,0.248587570621469,0.359223300970874,0.427184466019417,0.213592233009709,-0.0349953376117601,-0.0758049476166968,0.110800285228457
"39",468504,"R",0.463414634146341,0.365853658536585,0.170731707317073,0.333333333333333,0.333333333333333,0.333333333333333,0.16260162601626,-0.130081300813008,-0.032520325203252
"40",471911,"R",0.507882882882883,0.35472972972973,0.137387387387387,0.436823104693141,0.407942238267148,0.155234657039711,0.0178472696523237,-0.0710597781897421,0.0532125085374183
"41",474463,"L",0.423076923076923,0.364253393665158,0.212669683257919,0.431818181818182,0.4,0.168181818181818,-0.0444878650761004,0.00874125874125875,0.0357466063348417
"42",475479,"R",0.514950166112957,0.362126245847176,0.122923588039867,0.533333333333333,0.333333333333333,0.133333333333333,0.0104097452934662,0.0183831672203765,-0.0287929125138427
"43",477132,"L",0.51707779886148,0.318785578747628,0.164136622390892,0.531746031746032,0.321428571428571,0.146825396825397,-0.017311225565495,0.0146682328845517,0.00264299268094337
"44",488748,"L",0.469879518072289,0.397590361445783,0.132530120481928,0.517241379310345,0.413793103448276,0.0689655172413792,-0.0635646032405485,0.0473618612380557,0.0162027420024927
"45",488984,"R",0.469101123595506,0.365168539325843,0.165730337078652,0.625,0.25,0.125,-0.0407303370786517,0.155898876404494,-0.115168539325843
"46",489119,"L",0.431297709923664,0.416030534351145,0.152671755725191,0.363636363636364,0.5,0.136363636363636,-0.0163081193615545,-0.0676613462873005,0.0839694656488549
"47",489265,"R",0.473214285714286,0.37202380952381,0.154761904761905,0.4,0.4,0.2,0.0452380952380952,-0.0732142857142857,0.0279761904761905
"48",489334,"R",0.444700460829493,0.352534562211982,0.202764976958525,0.444444444444444,0.333333333333333,0.222222222222222,0.019457245263697,-0.000256016385048685,-0.0192012288786482
"49",489446,"R",0.471264367816092,0.390804597701149,0.137931034482759,0.692307692307692,0.307692307692308,0,-0.137931034482759,0.2210433244916,-0.0831122900088417
"50",493603,"R",0.5,0.354430379746835,0.145569620253165,0.555555555555556,0.333333333333333,0.111111111111111,-0.0344585091420534,0.0555555555555556,-0.0210970464135021
"51",500610,"R",0.504587155963303,0.339449541284404,0.155963302752294,0.444444444444444,0.333333333333333,0.222222222222222,0.0662589194699288,-0.0601427115188583,-0.00611620795107037
"52",500779,"L",0.440251572327044,0.408805031446541,0.150943396226415,0.434782608695652,0.521739130434783,0.0434782608695652,-0.10746513535685,-0.00546896363139188,0.112934098988242
"53",501303,"R",0.4,0.6,0,0.5,0.25,0.25,0.25,0.1,-0.35
"54",501593,"L",0.447552447552448,0.412587412587413,0.13986013986014,0.529411764705882,0.294117647058824,0.176470588235294,0.0366104483751544,0.0818593171534348,-0.118469765528589
"55",501789,"R",0.5,0.344827586206897,0.155172413793103,0.32,0.52,0.16,0.00482758620689649,-0.18,0.175172413793103
"56",501985,"L",0.5,0.343939393939394,0.156060606060606,0.474747474747475,0.38047138047138,0.144781144781145,-0.0112794612794612,-0.0252525252525252,0.0365319865319865
"57",502026,"R",0.427728613569322,0.407079646017699,0.165191740412979,0.45,0.45,0.1,-0.0651917404129794,0.0222713864306785,0.0429203539823009
"58",502043,"R",0.401449275362319,0.402898550724638,0.195652173913043,0.474474474474474,0.39039039039039,0.135135135135135,-0.0605170387779084,0.0730251991121557,-0.0125081603342473
"59",502171,"R",0.425774877650897,0.370309951060359,0.203915171288744,0.43010752688172,0.381720430107527,0.188172043010753,-0.0157431282779912,0.00433264923082322,0.011410479047168
"60",502179,"R",0.424528301886792,0.415094339622642,0.160377358490566,1,0,0,-0.160377358490566,0.575471698113208,-0.415094339622642
"61",502188,"R",0.407216494845361,0.376288659793814,0.216494845360825,0.422680412371134,0.412371134020619,0.164948453608248,-0.0515463917525772,0.0154639175257732,0.0360824742268041
"62",502202,"R",0.451149425287356,0.402298850574713,0.146551724137931,0.434782608695652,0.478260869565217,0.0869565217391304,-0.0595952023988007,-0.0163668165917041,0.0759620189905048
"63",502239,"R",0.478134110787172,0.411078717201166,0.110787172011662,0.470588235294118,0.382352941176471,0.147058823529412,0.03627165151775,-0.00754587549305435,-0.0287257760246956
"64",502624,"R",0.469933184855234,0.383073496659243,0.146993318485523,0.431034482758621,0.448275862068966,0.120689655172414,-0.0263036633131096,-0.0388987020966132,0.0652023654097227
"65",502706,"L",0.446808510638298,0.394799054373522,0.15839243498818,0.48,0.384,0.136,-0.0223924349881797,0.0331914893617021,-0.0107990543735225
"66",503285,"R",0.491349480968858,0.363321799307958,0.145328719723183,0.666666666666667,0.25,0.0833333333333334,-0.06199538638985,0.175317185697809,-0.113321799307958
"67",503569,"R",0.440633245382586,0.419525065963061,0.139841688654354,0.647058823529412,0.294117647058824,0.0588235294117647,-0.0810181592425889,0.206425578146826,-0.125407418904237
"68",506433,"R",0.523946360153257,0.313218390804598,0.162835249042146,0.578680203045685,0.279187817258883,0.142131979695431,-0.0207032693467142,0.0547338428924286,-0.0340305735457144
"69",516969,"R",0.285714285714286,0.571428571428571,0.142857142857143,0.476190476190476,0.380952380952381,0.142857142857143,0,0.19047619047619,-0.19047619047619
"70",518397,"L",0.452513966480447,0.396648044692737,0.150837988826816,0.333333333333333,0.428571428571429,0.238095238095238,0.0872572492684225,-0.119180633147114,0.0319233838786911
"71",518489,"R",0.498644986449864,0.336043360433604,0.165311653116531,0.470588235294118,0.470588235294118,0.0588235294117647,-0.106488123704766,-0.0280567511557469,0.134544874860513
"72",518516,"L",0.501291989664083,0.333333333333333,0.165374677002584,0.4625,0.316666666666667,0.220833333333333,0.0554586563307494,-0.0387919896640827,-0.0166666666666667
"73",518553,"R",0.430340557275542,0.408668730650155,0.160990712074303,0.59375,0.34375,0.0625,-0.0984907120743035,0.163409442724458,-0.0649187306501548
"74",518617,"L",0.527704485488127,0.358839050131926,0.113456464379947,0.538461538461538,0.384615384615385,0.0769230769230769,-0.0365333874568703,0.0107570529734118,0.0257763344834585
"75",518633,"L",0.475177304964539,0.363120567375887,0.161702127659574,0.429824561403509,0.407894736842105,0.162280701754386,0.000578574094811435,-0.0453527435610303,0.0447741694662187
"76",518649,"R",0.310344827586207,0.5,0.189655172413793,0.75,0.25,0,-0.189655172413793,0.439655172413793,-0.25
"77",518748,"R",0.44,0.42,0.14,0.423728813559322,0.474576271186441,0.101694915254237,-0.0383050847457628,-0.016271186440678,0.0545762711864407
"78",518774,"R",0.437908496732026,0.38562091503268,0.176470588235294,0.354166666666667,0.479166666666667,0.166666666666667,-0.00980392156862753,-0.0837418300653595,0.0935457516339869
"79",518813,"R",0.481012658227848,0.351898734177215,0.167088607594937,0.45,0.5,0.05,-0.117088607594937,-0.0310126582278481,0.148101265822785
"80",518858,"R",0.501587301587302,0.361904761904762,0.136507936507936,0.518518518518518,0.296296296296296,0.185185185185185,0.0486772486772488,0.0169312169312169,-0.0656084656084656
"81",518876,"R",0.46530612244898,0.363265306122449,0.171428571428571,0.466367713004484,0.340807174887892,0.192825112107623,0.0213965406790518,0.00106159055550475,-0.0224581312345566
"82",518886,"R",0.523026315789474,0.404605263157895,0.0723684210526316,0.25,0.375,0.375,0.302631578947368,-0.273026315789474,-0.0296052631578947
"83",519008,"L",0.402097902097902,0.395104895104895,0.202797202797203,0.384615384615385,0.403846153846154,0.211538461538461,0.00874125874125864,-0.0174825174825174,0.00874125874125875
"84",519141,"L",0.515235457063712,0.373961218836565,0.110803324099723,0.333333333333333,0.666666666666667,0,-0.110803324099723,-0.181902123730379,0.292705447830102
"85",519144,"R",0.467564259485924,0.345165238678091,0.187270501835985,0.478260869565217,0.322981366459627,0.198757763975155,0.01148726213917,0.0106966100792933,-0.0221838722184632
"86",519151,"R",0.535211267605634,0.309859154929577,0.154929577464789,0.764705882352941,0.117647058823529,0.117647058823529,-0.0372825186412593,0.229494614747307,-0.192212096106048
"87",519293,"L",0.505415162454874,0.364620938628159,0.129963898916968,0.453125,0.421875,0.125,-0.00496389891696758,-0.0522901624548736,0.0572540613718411
"88",519393,"R",0.413636363636364,0.436363636363636,0.15,0.355555555555556,0.444444444444444,0.2,0.0499999999999999,-0.0580808080808081,0.00808080808080808
"89",519443,"R",0.424068767908309,0.424068767908309,0.151862464183381,0.458333333333333,0.333333333333333,0.208333333333333,0.0564708691499523,0.0342645654250239,-0.0907354345749761
"90",520980,"R",0.467005076142132,0.385786802030457,0.147208121827411,0.46875,0.375,0.15625,0.00904187817258884,0.00174492385786801,-0.0107868020304568
"91",521230,"R",0.552356020942408,0.31151832460733,0.136125654450262,0.524590163934426,0.409836065573771,0.0655737704918032,-0.0705518839584585,-0.0277658570079822,0.0983177409664406
"92",521655,"R",0.492401215805471,0.35258358662614,0.155015197568389,0,0.666666666666667,0.333333333333333,0.178318135764944,-0.492401215805471,0.314083080040527
"93",527048,"L",0.412445730824891,0.412445730824891,0.175108538350217,0.497991967871486,0.34136546184739,0.160642570281124,-0.0144659680690926,0.0855462370465945,-0.0710802689775019
"94",527054,"R",0.437037037037037,0.390123456790123,0.172839506172839,0.445161290322581,0.367741935483871,0.187096774193548,0.0142572680207088,0.00812425328554361,-0.0223815213062525
"95",528748,"R",0.5,0.37037037037037,0.12962962962963,0.447368421052632,0.315789473684211,0.236842105263158,0.107212475633528,-0.0526315789473684,-0.0545808966861598
