"","pitcher","p_throws","totalStrPct","totalBallPct","totalBIPPct"
"240",595465,"R",0.470588235294118,0.411764705882353,0.117647058823529
"241",622491,"R",0.567415730337079,0.348314606741573,0.0842696629213482
"242",657141,"R",0.428571428571429,0.392857142857143,0.178571428571429
"243",660422,"R",0.4,0.6,0
"244",663878,"R",0.445054945054945,0.406593406593407,0.148351648351648
"245",664074,"R",0.5,0.362745098039216,0.137254901960784
"246",664141,"R",0.432558139534884,0.390697674418605,0.176744186046512
"247",503569,"R",0.647058823529412,0.294117647058824,0.0588235294117647
"248",543475,"R",0.439635535307517,0.359908883826879,0.200455580865604
"249",543699,"R",0.430588235294118,0.416470588235294,0.152941176470588
"250",596001,"R",0.4125,0.3375,0.25
"251",605538,"R",0.5,0.25,0.25
"252",607560,"R",0.605263157894737,0.315789473684211,0.0789473684210527
"253",608371,"R",0.442622950819672,0.426229508196721,0.131147540983607
"254",621295,"R",0.619047619047619,0.333333333333333,0.0476190476190477
"255",622608,"R",0.38109756097561,0.405487804878049,0.213414634146341
"256",641729,"R",0.321428571428571,0.535714285714286,0.142857142857143
"257",641771,"R",0.40327868852459,0.445901639344262,0.150819672131148
"258",641778,"L",0.38,0.42,0.2
"259",642701,"R",0.575,0.3,0.125
"260",650668,"R",0.517857142857143,0.392857142857143,0.0892857142857142
"261",670990,"R",0.4375,0.5,0.0625
"262",448281,"L",0.428571428571429,0.357142857142857,0.214285714285714
"263",474463,"L",0.431818181818182,0.4,0.168181818181818
"264",477132,"L",0.531746031746032,0.321428571428571,0.146825396825397
"265",543219,"L",0.488888888888889,0.422222222222222,0.0888888888888889
"266",543339,"R",0.489795918367347,0.326530612244898,0.183673469387755
"267",543606,"R",0.470588235294118,0.352941176470588,0.176470588235294
"268",595001,"R",0.380952380952381,0.380952380952381,0.238095238095238
"269",623454,"R",0.333333333333333,0.5,0.166666666666667
"270",641447,"L",0.416666666666667,0.354166666666667,0.229166666666667
"271",657140,"R",0.396449704142012,0.390532544378698,0.21301775147929
"272",657611,"R",0.432835820895522,0.373134328358209,0.194029850746269
"273",664054,"R",0.352941176470588,0.411764705882353,0.235294117647059
"274",664285,"L",0.492711370262391,0.358600583090379,0.14868804664723
"275",642203,"R",0.49,0.44,0.0700000000000001
"276",657612,"L",0.727272727272727,0.272727272727273,0
"277",659275,"R",0.514285714285714,0.304761904761905,0.180952380952381
"278",665001,"R",0.285714285714286,0.428571428571429,0.285714285714286
"279",666200,"L",0.43298969072165,0.399484536082474,0.167525773195876
"280",669270,"R",0.25,0.625,0.125
"281",675921,"R",0.492537313432836,0.313432835820896,0.194029850746269
"282",489265,"R",0.4,0.4,0.2
"283",527054,"R",0.445161290322581,0.367741935483871,0.187096774193548
"284",572362,"L",0.474820143884892,0.359712230215827,0.165467625899281
"285",605525,"R",0.333333333333333,0.619047619047619,0.0476190476190477
"286",623474,"R",0.555555555555556,0.277777777777778,0.166666666666667
"287",642152,"R",0.536585365853659,0.292682926829268,0.170731707317073
"288",676051,"R",0.5,0.166666666666667,0.333333333333333
"289",461325,"R",0.44,0.44,0.12
"290",519144,"R",0.478260869565217,0.322981366459627,0.198757763975155
"291",527048,"L",0.497991967871486,0.34136546184739,0.160642570281124
"292",573124,"L",0.473684210526316,0.263157894736842,0.263157894736842
"293",612434,"R",0.611111111111111,0.277777777777778,0.111111111111111
"294",622694,"R",0.616071428571429,0.285714285714286,0.0982142857142857
"295",641302,"L",0.421383647798742,0.415094339622642,0.163522012578616
"296",642130,"L",0.444444444444444,0.333333333333333,0.222222222222222
"297",656232,"R",0.4140625,0.3984375,0.1875
"298",664208,"R",0.75,0.25,0
"299",669060,"R",0.5,0.392857142857143,0.107142857142857
"300",458677,"L",0.545454545454545,0.272727272727273,0.181818181818182
"301",502202,"R",0.434782608695652,0.478260869565217,0.0869565217391304
"302",542960,"R",0.409090909090909,0.409090909090909,0.181818181818182
"303",543883,"R",0.325581395348837,0.395348837209302,0.279069767441861
"304",547888,"R",0.446564885496183,0.354961832061069,0.198473282442748
"305",572383,"L",0.357142857142857,0.571428571428571,0.0714285714285714
"306",605130,"R",0.653846153846154,0.307692307692308,0.0384615384615384
"307",605135,"R",0.390374331550802,0.39572192513369,0.213903743315508
"308",605388,"L",0.6,0.2,0.2
"309",607229,"R",0.402597402597403,0.415584415584416,0.181818181818182
"310",621107,"R",0.491071428571429,0.258928571428571,0.25
"311",622098,"R",0.481481481481481,0.407407407407407,0.111111111111111
"312",624586,"R",0.142857142857143,0.428571428571429,0.428571428571429
"313",641816,"R",0.5,0.367424242424242,0.132575757575758
"314",642083,"R",0.666666666666667,0,0.333333333333333
"315",642233,"R",0.451612903225806,0.387096774193548,0.161290322580645
"316",643256,"R",0.4,0.4,0.2
"317",660623,"R",0.363636363636364,0.545454545454545,0.0909090909090909
"318",453172,"R",0.436363636363636,0.327272727272727,0.236363636363636
"319",506433,"R",0.578680203045685,0.279187817258883,0.142131979695431
"320",519393,"R",0.355555555555556,0.444444444444444,0.2
"321",543101,"R",0.310810810810811,0.486486486486487,0.202702702702703
"322",605276,"R",0.2,0,0.8
"323",605309,"R",0.565217391304348,0.304347826086957,0.130434782608696
"324",606131,"R",0.5,0.386363636363636,0.113636363636364
"325",606996,"L",0.404255319148936,0.340425531914894,0.25531914893617
"326",607572,"L",0.533333333333333,0.333333333333333,0.133333333333333
"327",628711,"L",0.48062015503876,0.325581395348837,0.193798449612403
"328",641401,"R",0.525,0.375,0.1
"329",656913,"L",0.434782608695652,0.521739130434783,0.0434782608695652
"330",518489,"R",0.470588235294118,0.470588235294118,0.0588235294117647
"331",519008,"L",0.384615384615385,0.403846153846154,0.211538461538461
"332",544931,"R",0.25,0.625,0.125
"333",571901,"L",0.4,0.36,0.24
"334",608678,"R",0.588235294117647,0.117647058823529,0.294117647058823
"335",608717,"R",0.617647058823529,0.294117647058824,0.088235294117647
"336",621141,"R",0.653846153846154,0.230769230769231,0.115384615384615
"337",624418,"R",0.386178861788618,0.41869918699187,0.195121951219512
"338",641154,"R",0.531914893617021,0.304964539007092,0.163120567375887
"339",669211,"L",0.451612903225806,0.354838709677419,0.193548387096774
"340",670950,"R",0.48,0.353333333333333,0.166666666666667
"341",445213,"R",0.478260869565217,0.391304347826087,0.130434782608696
"342",502624,"R",0.431034482758621,0.448275862068966,0.120689655172414
"343",519293,"L",0.453125,0.421875,0.125
"344",548384,"L",0.625,0.333333333333333,0.0416666666666667
"345",570240,"R",0.5,0.214285714285714,0.285714285714286
"346",570666,"R",0.52,0.24,0.24
"347",572143,"R",0,0.5,0.5
"348",605359,"R",0.538461538461538,0.307692307692308,0.153846153846154
"349",605447,"R",0.368421052631579,0.473684210526316,0.157894736842105
"350",608032,"R",0.454545454545455,0.393939393939394,0.151515151515152
"351",641420,"R",0.474576271186441,0.423728813559322,0.101694915254237
"352",650893,"L",0.35,0.55,0.1
"353",663765,"R",0.473684210526316,0.389473684210526,0.136842105263158
"354",665759,"R",0.714285714285714,0.142857142857143,0.142857142857143
"355",448855,"R",0.444444444444444,0.222222222222222,0.333333333333333
"356",518397,"L",0.333333333333333,0.428571428571429,0.238095238095238
"357",521655,"R",0,0.666666666666667,0.333333333333333
"358",542882,"R",0.539473684210526,0.342105263157895,0.118421052631579
"359",595928,"R",0.512605042016807,0.34453781512605,0.142857142857143
"360",605446,"R",0.351351351351351,0.432432432432432,0.216216216216216
"361",607391,"R",0.538461538461538,0.317307692307692,0.144230769230769
"362",608334,"R",0.4375,0.4375,0.125
"363",621076,"R",0.531914893617021,0.340425531914894,0.127659574468085
"364",641995,"R",0.333333333333333,0.666666666666667,0
"365",663465,"L",0.446808510638298,0.308510638297872,0.24468085106383
"366",670167,"R",0.277777777777778,0.444444444444444,0.277777777777778
"367",677976,"R",0.421686746987952,0.349397590361446,0.228915662650602
"368",520980,"R",0.46875,0.375,0.15625
"369",544727,"R",0.470588235294118,0.352941176470588,0.176470588235294
"370",547942,"L",0.454545454545455,0.363636363636364,0.181818181818182
"371",596101,"R",0.5,0.375,0.125
"372",605479,"L",0.5625,0.375,0.0625
"373",608335,"R",0.25,0.375,0.375
"374",622253,"R",0,0.5,0.5
"375",623470,"R",0.368421052631579,0.473684210526316,0.157894736842105
"376",643532,"R",0.260869565217391,0.521739130434783,0.217391304347826
"377",643778,"L",0.424242424242424,0.424242424242424,0.151515151515151
"378",668338,"R",0.411764705882353,0.411764705882353,0.176470588235294
"379",502239,"R",0.470588235294118,0.382352941176471,0.147058823529412
"380",570488,"R",0.4375,0.5,0.0625
"381",593423,"R",0.507109004739337,0.341232227488152,0.151658767772512
"382",642770,"R",0.333333333333333,0.666666666666667,0
"383",664042,"R",0.447368421052632,0.473684210526316,0.0789473684210527
"384",669373,"L",0.501416430594901,0.371104815864023,0.127478753541077
"385",448179,"L",0.464285714285714,0.392857142857143,0.142857142857143
"386",501303,"R",0.5,0.25,0.25
"387",518774,"R",0.354166666666667,0.479166666666667,0.166666666666667
"388",518813,"R",0.45,0.5,0.05
"389",543548,"L",0.451282051282051,0.364102564102564,0.184615384615385
"390",572021,"L",0.55,0.25,0.2
"391",623485,"R",0.3125,0.5,0.1875
"392",642100,"L",0.363636363636364,0.636363636363636,0
"393",642397,"L",0.5,0.333333333333333,0.166666666666667
"394",645307,"L",0.25,0.5,0.25
"395",656427,"R",0.492481203007519,0.387218045112782,0.120300751879699
"396",663554,"R",0.437158469945355,0.420765027322404,0.14207650273224
"397",425794,"R",0.484184914841849,0.318734793187348,0.197080291970803
"398",608648,"R",0.285714285714286,0.5,0.214285714285714
"399",642547,"R",0.545454545454545,0.333333333333333,0.121212121212121
"400",650895,"R",0.571428571428571,0,0.428571428571429
"401",660761,"L",0.421052631578947,0.421052631578947,0.157894736842105
"402",664714,"R",0.395833333333333,0.395833333333333,0.208333333333333
"403",592094,"R",0.7,0.3,0
"404",605138,"L",0.420454545454545,0.363636363636364,0.215909090909091
"405",605347,"R",0.383233532934132,0.383233532934132,0.233532934131736
"406",607067,"R",0.555555555555556,0.333333333333333,0.111111111111111
"407",608344,"L",0.555555555555556,0.296296296296296,0.148148148148148
"408",489119,"L",0.363636363636364,0.5,0.136363636363636
"409",528748,"R",0.447368421052632,0.315789473684211,0.236842105263158
"410",592858,"R",0.444444444444444,0.444444444444444,0.111111111111111
"411",607352,"R",0.5,0.333333333333333,0.166666666666667
"412",640444,"R",0.389380530973451,0.504424778761062,0.106194690265487
"413",663474,"R",0.529801324503311,0.370860927152318,0.0993377483443708
"414",664350,"R",0.444444444444444,0.333333333333333,0.222222222222222
"415",458708,"R",0.523076923076923,0.353846153846154,0.123076923076923
"416",475479,"R",0.533333333333333,0.333333333333333,0.133333333333333
"417",641755,"R",0.666666666666667,0,0.333333333333333
"418",656945,"L",0,0.5,0.5
"419",660600,"R",0.466666666666667,0.466666666666667,0.0666666666666667
"420",663531,"L",0.326086956521739,0.456521739130435,0.217391304347826
"421",664129,"R",0,0,1
"422",670970,"L",0.511363636363636,0.352272727272727,0.136363636363636
"423",676596,"L",0.339393939393939,0.412121212121212,0.248484848484849
"424",621290,"R",0.428571428571429,0.428571428571429,0.142857142857143
"425",664856,"R",0.461538461538462,0.307692307692308,0.230769230769231
"426",445276,"R",0.714285714285714,0.214285714285714,0.0714285714285714
"427",571656,"R",0.65,0.2,0.15
"428",594987,"R",0.441176470588235,0.382352941176471,0.176470588235294
"429",621142,"R",0.333333333333333,0.333333333333333,0.333333333333333
"430",571710,"R",0.457627118644068,0.423728813559322,0.11864406779661
"431",594840,"L",0,0,1
"432",641341,"R",0.333333333333333,0.333333333333333,0.333333333333333
"433",642092,"R",0.375,0.3125,0.3125
"434",643338,"R",0.648648648648649,0.27027027027027,0.081081081081081
"435",666120,"R",0.363636363636364,0.545454545454545,0.0909090909090909
"436",685493,"R",0.475409836065574,0.360655737704918,0.163934426229508
"437",543483,"R",0.5,0.333333333333333,0.166666666666667
"438",579328,"L",0.470588235294118,0.362745098039216,0.166666666666667
"439",592222,"L",0.59375,0.28125,0.125
"440",605498,"L",0.230769230769231,0.692307692307692,0.0769230769230769
