"","pitcher","p_throws","totalStrPct","totalBallPct","totalBIPPct"
"1",506433,"R",0.511061946902655,0.348451327433628,0.140486725663717
"2",518516,"L",0.493055555555556,0.333333333333333,0.173611111111111
"3",543037,"R",0.503370786516854,0.340449438202247,0.156179775280899
"4",543294,"R",0.443384982121573,0.355184743742551,0.201430274135876
"5",547943,"L",0.448979591836735,0.365198711063373,0.185821697099893
"6",554340,"R",0.442857142857143,0.342857142857143,0.214285714285714
"7",592135,"R",0.326530612244898,0.448979591836735,0.224489795918367
"8",592473,"L",0.357142857142857,0.571428571428571,0.0714285714285714
"9",594835,"L",0.458697764820214,0.356656948493683,0.184645286686103
"10",605164,"R",0.478079331941545,0.356993736951983,0.164926931106472
"11",606160,"R",0.5,0.327586206896552,0.172413793103448
"12",608337,"R",0.513196480938416,0.348973607038123,0.13782991202346
"13",621129,"R",0.470588235294118,0.372549019607843,0.156862745098039
"14",621368,"L",0.505649717514124,0.347457627118644,0.146892655367232
"15",622491,"R",0.477456647398844,0.359537572254335,0.163005780346821
"16",642233,"R",0.325581395348837,0.418604651162791,0.255813953488372
"17",642397,"L",0.575,0.3375,0.0875
"18",656427,"R",0.471428571428571,0.423809523809524,0.104761904761905
"19",657612,"L",0.357142857142857,0.357142857142857,0.285714285714286
"20",663465,"L",0.441048034934498,0.356622998544396,0.202328966521106
"21",669456,"R",0.519230769230769,0.363247863247863,0.117521367521368
"22",456034,"L",0.431034482758621,0.344827586206897,0.224137931034483
"23",518876,"R",0.507845934379458,0.313837375178317,0.178316690442225
"24",521230,"R",0.548780487804878,0.341463414634146,0.109756097560975
"25",542914,"R",0.525252525252525,0.303030303030303,0.171717171717172
"26",542947,"L",0.653846153846154,0.192307692307692,0.153846153846154
"27",545333,"R",0.494037478705281,0.362862010221465,0.143100511073254
"28",571760,"L",0.478260869565217,0.375,0.146739130434783
"29",572971,"L",0.427640156453716,0.363754889178618,0.208604954367666
"30",579328,"L",0.499473129610116,0.348788198103267,0.151738672286617
"31",595928,"R",0.578125,0.3125,0.109375
"32",628452,"R",0.527777777777778,0.305555555555556,0.166666666666667
"33",666200,"L",0.426910299003322,0.393687707641196,0.179401993355482
"34",425794,"R",0.446866485013624,0.350136239782016,0.20299727520436
"35",448179,"L",0.478011472275335,0.319311663479924,0.202676864244742
"36",453192,"L",0.488636363636364,0.443181818181818,0.0681818181818181
"37",456713,"R",0.5,0.382352941176471,0.117647058823529
"38",501985,"L",0.480790340285401,0.33589462129528,0.183315038419319
"39",502171,"R",0.485576923076923,0.346153846153846,0.168269230769231
"40",527054,"R",0.452054794520548,0.397260273972603,0.150684931506849
"41",542881,"L",0.475929978118162,0.315098468271335,0.208971553610503
"42",543521,"R",0.448717948717949,0.384615384615385,0.166666666666667
"43",548389,"R",0.47112462006079,0.379939209726444,0.148936170212766
"44",571710,"R",0.552631578947368,0.342105263157895,0.105263157894737
"45",592761,"L",0.475826972010178,0.389312977099237,0.134860050890585
"46",595014,"R",0.4,0.48,0.12
"47",605280,"R",0.4,0.425,0.175
"48",605359,"R",0.5,0.323529411764706,0.176470588235294
"49",606625,"R",0.285714285714286,0.285714285714286,0.428571428571429
"50",607219,"R",0.397058823529412,0.382352941176471,0.220588235294118
"51",621111,"R",0.500539374325782,0.327939590075512,0.171521035598705
"52",622694,"R",0.532967032967033,0.307692307692308,0.159340659340659
"53",641816,"R",0.465631929046563,0.378048780487805,0.156319290465632
"54",642152,"R",0.44,0.386666666666667,0.173333333333333
"55",657277,"R",0.461325966850829,0.361878453038674,0.176795580110497
"56",685503,"R",0.42578125,0.37109375,0.203125
"57",433589,"R",0.387096774193548,0.311827956989247,0.301075268817204
"58",451584,"R",0.483516483516484,0.285714285714286,0.230769230769231
"59",543475,"R",0.448810754912099,0.37952430196484,0.171664943123061
"60",571656,"R",0.405405405405405,0.445945945945946,0.148648648648649
"61",593334,"R",0.49740932642487,0.350604490500864,0.151986183074266
"62",593372,"R",0.4,0.413953488372093,0.186046511627907
"63",596057,"L",0.452173913043478,0.408695652173913,0.139130434782609
"64",596112,"R",0.466666666666667,0.35,0.183333333333333
"65",605200,"R",0.409490333919156,0.420035149384886,0.170474516695958
"66",605288,"R",0.438967136150235,0.408450704225352,0.152582159624413
"67",606965,"R",0.5,0.166666666666667,0.333333333333333
"68",621107,"R",0.496428571428571,0.321428571428571,0.182142857142857
"69",640455,"L",0.518024032042724,0.299065420560748,0.182910547396529
"70",641302,"L",0.486792452830189,0.328301886792453,0.184905660377358
"71",643778,"L",0.384615384615385,0.384615384615385,0.230769230769231
"72",650644,"R",0.46594982078853,0.363799283154122,0.170250896057348
