"","pitcher","p_throws.x","totalStrPct_before","totalBallPct_before","totalBIPPct_before","totalStrPct_after","totalBallPct_after","totalBIPPct_after","difference_totalBIP","difference_totalStr","difference_totalBall"
"108",502085,"R",0.43298969072165,0.45360824742268,0.11340206185567,0.470588235294118,0.352941176470588,0.176470588235294,0.063068526379624,0.0375985445724681,-0.100667070952092
"109",502154,"L",0.417594654788419,0.412026726057906,0.170378619153675,0.454545454545455,0.409090909090909,0.136363636363636,-0.0340149827900385,0.0369507997570358,-0.00293581696699735
"110",502171,"R",0.525423728813559,0.355932203389831,0.11864406779661,0.416149068322981,0.372670807453416,0.211180124223602,0.0925360564269924,-0.109274660490578,0.0167386040635856
"111",502188,"R",0.453400503778338,0.366498740554156,0.180100755667506,0.465699208443272,0.365435356200528,0.1688654353562,-0.0112353203113058,0.0122987046649343,-0.00106338435362846
"112",502190,"R",0.447592067988669,0.327903682719547,0.224504249291785,0.475033738191633,0.317139001349528,0.207827260458839,-0.0166769888329453,0.0274416702029643,-0.0107646813700191
"113",502202,"R",0.475409836065574,0.379781420765027,0.144808743169399,0.483870967741935,0.354838709677419,0.161290322580645,0.0164815794112462,0.00846113167636176,-0.0249427110876079
"114",502239,"R",0.42749731471536,0.387755102040816,0.184747583243824,0.461697722567288,0.374741200828157,0.163561076604555,-0.0211865066392691,0.034200407851928,-0.0130139012126589
"115",502273,"R",0.285714285714286,0.428571428571429,0.285714285714286,0.333333333333333,0.333333333333333,0.333333333333333,0.0476190476190476,0.0476190476190476,-0.0952380952380952
"116",502327,"L",0.480916030534351,0.393129770992366,0.125954198473282,0.493827160493827,0.376543209876543,0.12962962962963,0.00367543115634728,0.012911129959476,-0.0165865611158232
"117",502522,"R",0.459893048128342,0.379679144385027,0.160427807486631,0.347826086956522,0.565217391304348,0.0869565217391305,-0.0734712857475005,-0.112066961171821,0.185538246919321
"118",502578,"R",0.275,0.575,0.15,0.307692307692308,0.538461538461538,0.153846153846154,0.00384615384615383,0.0326923076923077,-0.0365384615384615
"119",502624,"R",0.489184692179701,0.360232945091514,0.150582362728785,0.475862068965517,0.35,0.174137931034483,0.0235555683056975,-0.0133226232141833,-0.0102329450915142
"120",502706,"L",0.447980416156671,0.396572827417381,0.155446756425949,0.501385041551247,0.343490304709141,0.155124653739612,-0.000322102686336367,0.0534046253945758,-0.0530825227082394
"121",502748,"R",0.471518987341772,0.388185654008439,0.140295358649789,0.457364341085271,0.356589147286822,0.186046511627907,0.0457511529781179,-0.0141546462565009,-0.0315965067216171
"122",503449,"R",0.392354124748491,0.420523138832998,0.187122736418511,0.272727272727273,0.545454545454545,0.181818181818182,-0.00530455460032919,-0.119626852021218,0.124931406621547
"123",504379,"R",0.466367713004484,0.361733931240658,0.171898355754858,0.413793103448276,0.379310344827586,0.206896551724138,0.03499819596928,-0.0525746095562085,0.0175764135869285
"124",506433,"R",0.511904761904762,0.355820105820106,0.132275132275132,0.515436241610738,0.323489932885906,0.161073825503356,0.0287986932282234,0.00353147970597645,-0.0323301729341998
"125",516969,"R",0.473684210526316,0.343653250773994,0.18266253869969,0.543478260869565,0.347826086956522,0.108695652173913,-0.0739668865257773,0.0697940503432494,0.00417283618252789
"126",517008,"R",0.453407510431154,0.37134909596662,0.175243393602225,0.477272727272727,0.340909090909091,0.181818181818182,0.00657478821595658,0.0238652168415729,-0.0304400050575294
"127",517593,"R",0.5,0.5,0,0.370967741935484,0.467741935483871,0.161290322580645,0.161290322580645,-0.129032258064516,-0.0322580645161291
"128",518397,"L",0.431924882629108,0.36150234741784,0.206572769953052,0.25,0.5,0.25,0.0434272300469484,-0.181924882629108,0.13849765258216
"129",518452,"R",0.442006269592476,0.341692789968652,0.216300940438871,0.411764705882353,0.366013071895425,0.222222222222222,0.00592128178335083,-0.0302415637101235,0.0243202819267728
"130",518468,"R",0.313253012048193,0.469879518072289,0.216867469879518,0,0,1,0.783132530120482,-0.313253012048193,-0.469879518072289
"131",518489,"R",0.50402144772118,0.344504021447721,0.151474530831099,0.516666666666667,0.366666666666667,0.116666666666667,-0.0348078641644325,0.0126452189454871,0.0221626452189455
"132",518516,"L",0.493375728669846,0.33015368309486,0.176470588235294,0.485576923076923,0.340144230769231,0.174278846153846,-0.00219174208144801,-0.00779880559292323,0.00999054767437124
"133",518553,"R",0.466417910447761,0.389303482587065,0.144278606965174,0.5,0.25,0.25,0.105721393034826,0.0335820895522388,-0.139303482587065
"134",518566,"R",0.448773448773449,0.392496392496393,0.158730158730159,0.366666666666667,0.433333333333333,0.2,0.0412698412698412,-0.0821067821067821,0.0408369408369408
"135",518614,"R",0.285714285714286,0.285714285714286,0.428571428571429,0.333333333333333,0.5,0.166666666666667,-0.261904761904762,0.0476190476190476,0.214285714285714
"136",518617,"L",0.496365524402908,0.377985462097612,0.125649013499481,0.388888888888889,0.444444444444444,0.166666666666667,0.041017653167186,-0.107476635514019,0.0664589823468328
"137",518633,"L",0.483682008368201,0.347280334728033,0.169037656903766,0.422182468694097,0.404293381037567,0.173524150268336,0.00448649336457063,-0.0614995396741043,0.0570130463095336
"138",518693,"L",0.379310344827586,0.482758620689655,0.137931034482759,0.4,0.2,0.4,0.262068965517241,0.0206896551724138,-0.282758620689655
"139",518715,"R",0.441260744985673,0.385386819484241,0.173352435530086,0.611111111111111,0.333333333333333,0.0555555555555556,-0.11779687997453,0.169850366125438,-0.0520534861509074
"140",518774,"R",0.411873840445269,0.415584415584416,0.172541743970315,0.405940594059406,0.399339933993399,0.194719471947195,0.0221777279768793,-0.00593324638586307,-0.0162444815910163
"141",518813,"R",0.468085106382979,0.404255319148936,0.127659574468085,0.5,0.304347826086957,0.195652173913043,0.0679925994449584,0.0319148936170213,-0.0999074930619796
"142",518858,"R",0.3671875,0.484375,0.1484375,0.464285714285714,0.392857142857143,0.142857142857143,-0.00558035714285721,0.0970982142857143,-0.0915178571428572
"143",518875,"R",0.491862567811935,0.334538878842676,0.173598553345389,0.558558558558559,0.279279279279279,0.162162162162162,-0.0114363911832265,0.0666959907466236,-0.055259599563397
"144",518876,"R",0.452109464082098,0.37115165336374,0.176738882554162,0.459016393442623,0.345628415300546,0.195355191256831,0.0186163087026686,0.00690692936052489,-0.0255232380631936
"145",518886,"R",0.49789029535865,0.358649789029536,0.143459915611814,0.566037735849057,0.39622641509434,0.0377358490566038,-0.105724066555211,0.0681474404904068,0.0375766260648038
"146",519008,"L",0.410958904109589,0.383561643835616,0.205479452054795,0.42156862745098,0.352941176470588,0.225490196078431,0.0200107440236368,0.0106097233413914,-0.0306204673650282
"147",519076,"R",0.423728813559322,0.440677966101695,0.135593220338983,0.454545454545455,0.436363636363636,0.109090909090909,-0.026502311248074,0.0308166409861325,-0.00431432973805856
"148",519096,"R",0.391472868217054,0.348837209302326,0.25968992248062,0.358974358974359,0.307692307692308,0.333333333333333,0.0736434108527131,-0.0324985092426953,-0.0411449016100179
"149",519141,"L",0.513853904282116,0.35936188077246,0.126784214945424,0.447183098591549,0.426056338028169,0.126760563380282,-2.36515651422797e-05,-0.0666708056905665,0.0666944572557089
"150",519144,"R",0.4812734082397,0.34019975031211,0.17852684144819,0.468586387434555,0.335078534031414,0.196335078534031,0.0178082370858417,-0.0126870208051454,-0.00512121628069623
"151",519151,"R",0.537200504413619,0.313997477931904,0.148802017654477,0.547169811320755,0.320754716981132,0.132075471698113,-0.0167265459563635,0.00996930690713549,0.00675723904922793
"152",519166,"R",0.44921875,0.40625,0.14453125,0.444444444444444,0.4,0.155555555555556,0.0110243055555556,-0.00477430555555558,-0.00624999999999998
"153",519222,"R",0.333333333333333,0.5,0.166666666666667,0.461538461538462,0.230769230769231,0.307692307692308,0.141025641025641,0.128205128205128,-0.269230769230769
"154",519242,"L",0.556877323420074,0.329368029739777,0.113754646840149,0.506024096385542,0.350602409638554,0.143373493975904,0.029618847135755,-0.0508532270345322,0.0212343798987772
"155",519293,"L",0.525773195876289,0.337628865979381,0.13659793814433,0.577464788732394,0.338028169014085,0.0845070422535211,-0.0520908958908087,0.0516915928561057,0.000399303034703036
"156",519326,"R",0.443037974683544,0.386075949367089,0.170886075949367,0.477272727272727,0.431818181818182,0.0909090909090908,-0.0799769850402763,0.034234752589183,0.0457422324510932
"157",519393,"R",0.462317210348706,0.379077615298088,0.158605174353206,0.45,0.35,0.2,0.0413948256467942,-0.0123172103487064,-0.0290776152980878
"158",519443,"R",0.495336787564767,0.398963730569948,0.105699481865285,0.8,0.2,0,-0.105699481865285,0.304663212435233,-0.198963730569948
"159",519455,"R",0.437314906219151,0.352418558736426,0.210266535044422,0.413897280966767,0.368580060422961,0.217522658610272,0.00725612356584937,-0.0234176252523837,0.0161615016865342
"160",520980,"R",0.481700118063754,0.367178276269185,0.15112160566706,0.511627906976744,0.348837209302326,0.13953488372093,-0.01158672194613,0.0299277889129898,-0.0183410669668598
"161",521230,"R",0.53070577451879,0.340054995417049,0.129239230064161,0.464285714285714,0.428571428571429,0.107142857142857,-0.0220963729213042,-0.0664200602330758,0.08851643315438
"162",521655,"R",0.50468262226847,0.351716961498439,0.14360041623309,0.485815602836879,0.382978723404255,0.131205673758865,-0.0123947424742252,-0.018867019431591,0.0312617619058162
"163",523260,"R",0.495104895104895,0.366433566433566,0.138461538461538,0.505747126436782,0.32183908045977,0.172413793103448,0.0339522546419098,0.0106422313318866,-0.0445944859737963
